
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
    7666  0.10020      0.25213     -0.59786E-002 0.27137     
    7667  0.85653E-001 0.20645     -0.60523E-002 0.22360     
    7668  0.87055E-001 0.21096     -0.59672E-002 0.22829     
    7669  0.88466E-001 0.21552     -0.58692E-002 0.23304     
    7670  0.89889E-001 0.22012     -0.57644E-002 0.23783     
    7671  0.91325E-001 0.22476     -0.56546E-002 0.24267     
    7672  0.92774E-001 0.22945     -0.55404E-002 0.24756     
    7673  0.94239E-001 0.23419     -0.54216E-002 0.25250     
    7674  0.95718E-001 0.23900     -0.52983E-002 0.25751     
    7675  0.97212E-001 0.24387     -0.51705E-002 0.26258     
    7676  0.98722E-001 0.24883     -0.50386E-002 0.26774     
    7677  0.85246E-001 0.20252     -0.86576E-002 0.21990     
    7678  0.85393E-001 0.20319     -0.79599E-002 0.22055     
    7679  0.85575E-001 0.20458     -0.70597E-002 0.22187     
    7680  0.86705E-001 0.20707     -0.85660E-002 0.22466     
    7681  0.86838E-001 0.20787     -0.78673E-002 0.22542     
    7682  0.86982E-001 0.20922     -0.69666E-002 0.22669     
    7683  0.88167E-001 0.21168     -0.84611E-002 0.22946     
    7684  0.88283E-001 0.21260     -0.77579E-002 0.23033     
    7685  0.88394E-001 0.21389     -0.68620E-002 0.23154     
    7686  0.89622E-001 0.21628     -0.83558E-002 0.23427     
    7687  0.89728E-001 0.21730     -0.76476E-002 0.23522     
    7688  0.89818E-001 0.21857     -0.67549E-002 0.23640     
    7689  0.91075E-001 0.22088     -0.82546E-002 0.23906     
    7690  0.91176E-001 0.22197     -0.75410E-002 0.24008     
    7691  0.91256E-001 0.22324     -0.66474E-002 0.24126     
    7692  0.92529E-001 0.22547     -0.81577E-002 0.24386     
    7693  0.92632E-001 0.22663     -0.74380E-002 0.24494     
    7694  0.92708E-001 0.22792     -0.65393E-002 0.24614     
    7695  0.93989E-001 0.23009     -0.80638E-002 0.24867     
    7696  0.94097E-001 0.23129     -0.73370E-002 0.24981     
    7697  0.94175E-001 0.23264     -0.64297E-002 0.25106     
    7698  0.95457E-001 0.23473     -0.79717E-002 0.25353     
    7699  0.95574E-001 0.23599     -0.72370E-002 0.25471     
    7700  0.95658E-001 0.23740     -0.63182E-002 0.25602     
    7701  0.96937E-001 0.23942     -0.78811E-002 0.25842     
    7702  0.97065E-001 0.24073     -0.71383E-002 0.25966     
    7703  0.97156E-001 0.24221     -0.62050E-002 0.26104     
    7704  0.98432E-001 0.24418     -0.77938E-002 0.26339     
    7705  0.98574E-001 0.24554     -0.70429E-002 0.26468     
    7706  0.98670E-001 0.24710     -0.60911E-002 0.26615     
    7707  0.98999E-001 0.27518      0.13597E-001 0.29276     
    7708  0.10023      0.25619     -0.32181E-002 0.27512     
    7709  0.10016      0.25851     -0.13774E-002 0.27724     
    7710  0.10004      0.26085      0.58265E-003 0.27938     
    7711  0.99894E-001 0.26320      0.26328E-002 0.28153     
    7712  0.99720E-001 0.26556      0.47568E-002 0.28371     
    7713  0.99535E-001 0.26793      0.69267E-002 0.28590     
    7714  0.99347E-001 0.27031      0.91282E-002 0.28813     
    7715  0.99166E-001 0.27272      0.11350E-001 0.29041     
    7716  0.84059E-001 0.22913      0.11602E-001 0.24434     
    7717  0.85482E-001 0.23349      0.11787E-001 0.24892     
    7718  0.86918E-001 0.23791      0.11975E-001 0.25357     
    7719  0.88367E-001 0.24238      0.12166E-001 0.25828     
    7720  0.89831E-001 0.24692      0.12359E-001 0.26304     
    7721  0.91310E-001 0.25151      0.12555E-001 0.26787     
    7722  0.92807E-001 0.25616      0.12754E-001 0.27275     
    7723  0.94326E-001 0.26086      0.12956E-001 0.27769     
    7724  0.95870E-001 0.26560      0.13162E-001 0.28268     
    7725  0.97438E-001 0.27037      0.13376E-001 0.28771     
    7726  0.86413E-001 0.21892      0.42522E-003 0.23536     
    7727  0.86254E-001 0.22119      0.22482E-002 0.23742     
    7728  0.86115E-001 0.22360      0.41097E-002 0.23965     
    7729  0.96588E-001 0.25550      0.44652E-002 0.27319     
    7730  0.97606E-001 0.26784      0.11148E-001 0.28529     
    7731  0.96054E-001 0.26304      0.10967E-001 0.28025     
    7732  0.94517E-001 0.25831      0.10800E-001 0.27527     
    7733  0.93001E-001 0.25359      0.10605E-001 0.27032     
    7734  0.91498E-001 0.24895      0.10441E-001 0.26544     
    7735  0.90012E-001 0.24438      0.10293E-001 0.26063     
    7736  0.88544E-001 0.23985      0.10130E-001 0.25587     
    7737  0.87090E-001 0.23539      0.99748E-002 0.25118     
    7738  0.85657E-001 0.23101      0.98244E-002 0.24657     
    7739  0.84246E-001 0.22669      0.96638E-002 0.24203     
    7740  0.97785E-001 0.26537      0.89507E-002 0.28296     
    7741  0.97964E-001 0.26291      0.67612E-002 0.28065     
    7742  0.98147E-001 0.26049      0.46073E-002 0.27840     
    7743  0.98331E-001 0.25813      0.25014E-002 0.27623     
    7744  0.98481E-001 0.25574      0.45467E-003 0.27404     
    7745  0.98600E-001 0.25338     -0.15004E-002 0.27189     
    7746  0.98682E-001 0.25107     -0.33404E-002 0.26979     
    7747  0.97154E-001 0.24607     -0.34626E-002 0.26458     
    7748  0.95642E-001 0.24115     -0.35906E-002 0.25945     
    7749  0.94153E-001 0.23630     -0.37316E-002 0.25439     
    7750  0.92684E-001 0.23152     -0.38825E-002 0.24941     
    7751  0.91232E-001 0.22681     -0.40393E-002 0.24450     
    7752  0.85536E-001 0.20862     -0.46088E-002 0.22552     
    7753  0.89797E-001 0.22217     -0.41998E-002 0.23967     
    7754  0.88372E-001 0.21759     -0.43541E-002 0.23489     
    7755  0.86948E-001 0.21304     -0.45050E-002 0.23014     
    7756  0.85404E-001 0.21065     -0.30782E-002 0.22733     
    7757  0.85257E-001 0.21273     -0.14233E-002 0.22918     
    7758  0.85103E-001 0.21487      0.31057E-003 0.23111     
    7759  0.84957E-001 0.21716      0.21102E-002 0.23320     
    7760  0.84770E-001 0.21941      0.39497E-002 0.23525     
    7761  0.84595E-001 0.22179      0.58288E-002 0.23745     
    7762  0.84411E-001 0.22419      0.77324E-002 0.23968     
    7763  0.86785E-001 0.21494     -0.29619E-002 0.23182     
    7764  0.86609E-001 0.21692     -0.13023E-002 0.23357     
    7765  0.85961E-001 0.22602      0.59869E-002 0.24189     
    7766  0.85811E-001 0.22850      0.78932E-002 0.24421     
    7767  0.87235E-001 0.23284      0.80156E-002 0.24877     
    7768  0.88708E-001 0.23733      0.81328E-002 0.25349     
    7769  0.90195E-001 0.24184      0.82252E-002 0.25824     
    7770  0.91679E-001 0.24640      0.83498E-002 0.26303     
    7771  0.93179E-001 0.25103      0.84846E-002 0.26790     
    7772  0.94697E-001 0.25573      0.86283E-002 0.27284     
    7773  0.96235E-001 0.26051      0.87792E-002 0.27785     
    7774  0.96413E-001 0.25801      0.66187E-002 0.27551     
    7775  0.96761E-001 0.25307      0.23664E-002 0.27095     
    7776  0.96928E-001 0.25072      0.34121E-003 0.26881     
    7777  0.97062E-001 0.24838     -0.16133E-002 0.26668     
    7778  0.95527E-001 0.24340     -0.17460E-002 0.26148     
    7779  0.94018E-001 0.23851     -0.18890E-002 0.25638     
    7780  0.92530E-001 0.23367     -0.20607E-002 0.25133     
    7781  0.91081E-001 0.22893     -0.22750E-002 0.24639     
    7782  0.89643E-001 0.22419     -0.25268E-002 0.24146     
    7783  0.88217E-001 0.21952     -0.27703E-002 0.23660     
    7784  0.87986E-001 0.22127     -0.11397E-002 0.23812     
    7785  0.87718E-001 0.22302      0.57202E-003 0.23965     
    7786  0.87556E-001 0.22526      0.23924E-002 0.24169     
    7787  0.87499E-001 0.22791      0.42566E-002 0.24416     
    7788  0.87384E-001 0.23037      0.61048E-002 0.24646     
    7789  0.88882E-001 0.23490      0.61811E-002 0.25123     
    7790  0.90359E-001 0.23923      0.61563E-002 0.25580     
    7791  0.91843E-001 0.24374      0.62206E-002 0.26054     
    7792  0.93344E-001 0.24835      0.63131E-002 0.26539     
    7793  0.94868E-001 0.25312      0.64535E-002 0.27039     
    7794  0.95033E-001 0.25057      0.43289E-002 0.26802     
    7795  0.95195E-001 0.24807      0.22377E-002 0.26571     
    7796  0.95370E-001 0.24569      0.20020E-003 0.26355     
    7797  0.93824E-001 0.24072      0.61997E-004 0.25836     
    7798  0.92306E-001 0.23584     -0.10438E-003 0.25326     
    7799  0.90855E-001 0.23104     -0.37015E-003 0.24826     
    7800  0.89435E-001 0.22613     -0.79472E-003 0.24317     
    7801  0.89022E-001 0.22713      0.71152E-003 0.24395     
    7802  0.88913E-001 0.22954      0.25558E-002 0.24618     
    7803  0.88989E-001 0.23227      0.42221E-002 0.24877     
    7804  0.90476E-001 0.23647      0.40649E-002 0.25322     
    7805  0.91961E-001 0.24089      0.40465E-002 0.25787     
    7806  0.93486E-001 0.24569      0.41888E-002 0.26290     
    7807  0.93645E-001 0.24311      0.20843E-002 0.26053     
    7808  0.92079E-001 0.23815      0.19435E-002 0.25534     
    7809  0.90499E-001 0.23316      0.17911E-002 0.25011     
    7810  0.98614E-001 0.28061      0.18444E-001 0.29801     
    7811  0.98861E-001 0.27696      0.15187E-001 0.29447     
    7812  0.98739E-001 0.27877      0.16780E-001 0.29621     
    7813  0.83599E-001 0.23424      0.15861E-001 0.24922     
    7814  0.85015E-001 0.23861      0.16105E-001 0.25382     
    7815  0.86445E-001 0.24304      0.16351E-001 0.25848     
    7816  0.87887E-001 0.24753      0.16601E-001 0.26320     
    7817  0.89344E-001 0.25208      0.16854E-001 0.26798     
    7818  0.90816E-001 0.25670      0.17111E-001 0.27283     
    7819  0.92305E-001 0.26138      0.17371E-001 0.27774     
    7820  0.93812E-001 0.26612      0.17635E-001 0.28272     
    7821  0.95331E-001 0.27093      0.17907E-001 0.28777     
    7822  0.96961E-001 0.27580      0.18157E-001 0.29291     
    7823  0.83910E-001 0.23085      0.13010E-001 0.24597     
    7824  0.83757E-001 0.23255      0.14431E-001 0.24760     
    7825  0.85331E-001 0.23521      0.13214E-001 0.25056     
    7826  0.85177E-001 0.23692      0.14651E-001 0.25219     
    7827  0.86765E-001 0.23963      0.13420E-001 0.25521     
    7828  0.86610E-001 0.24134      0.14874E-001 0.25685     
    7829  0.88213E-001 0.24411      0.13629E-001 0.25992     
    7830  0.88057E-001 0.24583      0.15100E-001 0.26156     
    7831  0.89675E-001 0.24865      0.13841E-001 0.26469     
    7832  0.89518E-001 0.25038      0.15330E-001 0.26634     
    7833  0.91153E-001 0.25325      0.14056E-001 0.26953     
    7834  0.90995E-001 0.25499      0.15562E-001 0.27118     
    7835  0.92648E-001 0.25791      0.14274E-001 0.27442     
    7836  0.92489E-001 0.25966      0.15798E-001 0.27609     
    7837  0.94164E-001 0.26263      0.14495E-001 0.27937     
    7838  0.94001E-001 0.26438      0.16036E-001 0.28106     
    7839  0.95711E-001 0.26738      0.14721E-001 0.28438     
    7840  0.95544E-001 0.26917      0.16274E-001 0.28608     
    7841  0.97290E-001 0.27216      0.14951E-001 0.28942     
    7842  0.97146E-001 0.27397      0.16523E-001 0.29115     
    7843  0.11614      0.33812      0.23341E-001 0.35827     
    7844  0.99388E-001 0.28960      0.20391E-001 0.30686     
    7845  0.10122      0.29139      0.20506E-001 0.30915     
    7846  0.10277      0.29656      0.20820E-001 0.31455     
    7847  0.10440      0.30115      0.21102E-001 0.31943     
    7848  0.10603      0.30597      0.21396E-001 0.32453     
    7849  0.10768      0.31099      0.21701E-001 0.32982     
    7850  0.10934      0.31614      0.22014E-001 0.33524     
    7851  0.11102      0.32144      0.22334E-001 0.34080     
    7852  0.11271      0.32687      0.22662E-001 0.34650     
    7853  0.11442      0.33243      0.22997E-001 0.35232     
    7854  0.11607      0.33688      0.22452E-001 0.35702     
    7855  0.99429E-001 0.28540      0.19372E-001 0.30284     
    7856  0.10112      0.29001      0.19668E-001 0.30776     
    7857  0.10272      0.29478      0.19952E-001 0.31280     
    7858  0.10434      0.29965      0.20242E-001 0.31794     
    7859  0.10597      0.30462      0.20540E-001 0.32318     
    7860  0.10761      0.30970      0.20843E-001 0.32853     
    7861  0.10927      0.31490      0.21153E-001 0.33399     
    7862  0.11095      0.32021      0.21468E-001 0.33957     
    7863  0.11264      0.32565      0.21790E-001 0.34526     
    7864  0.11435      0.33120      0.22118E-001 0.35108     
    7865  0.11571      0.33185      0.19240E-001 0.35197     
    7866  0.11607      0.33519      0.21070E-001 0.35535     
    7867  0.11595      0.33351      0.19979E-001 0.35366     
    7868  0.98864E-001 0.27937      0.16852E-001 0.29683     
    7869  0.10051      0.28427      0.17079E-001 0.30200     
    7870  0.10216      0.28924      0.17311E-001 0.30724     
    7871  0.10381      0.29427      0.17544E-001 0.31253     
    7872  0.10547      0.29937      0.17780E-001 0.31790     
    7873  0.10715      0.30455      0.18017E-001 0.32335     
    7874  0.10883      0.30982      0.18257E-001 0.32888     
    7875  0.11053      0.31518      0.18499E-001 0.33451     
    7876  0.11224      0.32063      0.18743E-001 0.34023     
    7877  0.11397      0.32619      0.18990E-001 0.34605     
    7878  0.99369E-001 0.28329      0.18287E-001 0.30076     
    7879  0.99192E-001 0.28128      0.17420E-001 0.29877     
    7880  0.10103      0.28808      0.18545E-001 0.30584     
    7881  0.10084      0.28615      0.17663E-001 0.30391     
    7882  0.10266      0.29292      0.18813E-001 0.31095     
    7883  0.10248      0.29106      0.17908E-001 0.30909     
    7884  0.10428      0.29784      0.19080E-001 0.31614     
    7885  0.10412      0.29604      0.18157E-001 0.31434     
    7886  0.10592      0.30286      0.19352E-001 0.32143     
    7887  0.10577      0.30110      0.18408E-001 0.31966     
    7888  0.10758      0.30797      0.19627E-001 0.32681     
    7889  0.10743      0.30625      0.18662E-001 0.32508     
    7890  0.10924      0.31319      0.19906E-001 0.33230     
    7891  0.10910      0.31149      0.18919E-001 0.33059     
    7892  0.11092      0.31853      0.20191E-001 0.33789     
    7893  0.11079      0.31684      0.19179E-001 0.33620     
    7894  0.11262      0.32397      0.20479E-001 0.34360     
    7895  0.11250      0.32229      0.19442E-001 0.34191     
    7896  0.11434      0.32952      0.20772E-001 0.34941     
    7897  0.11422      0.32785      0.19709E-001 0.34773     
    7898  0.10842      0.31505      0.24158E-001 0.33406     
    7899  0.11523      0.32971      0.18737E-001 0.34977     
    7900  0.11459      0.32773      0.18773E-001 0.34770     
    7901  0.11387      0.32592      0.19229E-001 0.34578     
    7902  0.11310      0.32426      0.20005E-001 0.34400     
    7903  0.11230      0.32268      0.20937E-001 0.34230     
    7904  0.11146      0.32110      0.21918E-001 0.34060     
    7905  0.11057      0.31940      0.22837E-001 0.33877     
    7906  0.10958      0.31745      0.23592E-001 0.33666     
    7907  0.90282E-001 0.26061      0.22198E-001 0.27669     
    7908  0.92074E-001 0.26578      0.22397E-001 0.28216     
    7909  0.93876E-001 0.27101      0.22596E-001 0.28769     
    7910  0.95685E-001 0.27630      0.22794E-001 0.29329     
    7911  0.97500E-001 0.28165      0.22991E-001 0.29893     
    7912  0.99318E-001 0.28706      0.23186E-001 0.30464     
    7913  0.10113      0.29251      0.23379E-001 0.31038     
    7914  0.10294      0.29802      0.23570E-001 0.31618     
    7915  0.10475      0.30359      0.23761E-001 0.32203     
    7916  0.10657      0.30924      0.23955E-001 0.32796     
    7917  0.98224E-001 0.27678      0.16519E-001 0.29416     
    7918  0.97416E-001 0.27445      0.16669E-001 0.29170     
    7919  0.96495E-001 0.27233      0.17210E-001 0.28943     
    7920  0.95513E-001 0.27035      0.18001E-001 0.28729     
    7921  0.94498E-001 0.26846      0.18923E-001 0.28523     
    7922  0.93462E-001 0.26659      0.19884E-001 0.28320     
    7923  0.92416E-001 0.26470      0.20786E-001 0.28114     
    7924  0.91355E-001 0.26273      0.21579E-001 0.27899     
    7925  0.99866E-001 0.28173      0.16733E-001 0.29938     
    7926  0.99072E-001 0.27943      0.16874E-001 0.29696     
    7927  0.98173E-001 0.27734      0.17409E-001 0.29472     
    7928  0.97214E-001 0.27540      0.18198E-001 0.29262     
    7929  0.96221E-001 0.27354      0.19121E-001 0.29060     
    7930  0.95202E-001 0.27171      0.20083E-001 0.28860     
    7931  0.94167E-001 0.26983      0.20986E-001 0.28656     
    7932  0.93119E-001 0.26787      0.21777E-001 0.28442     
    7933  0.10153      0.28676      0.16949E-001 0.30468     
    7934  0.10075      0.28450      0.17080E-001 0.30230     
    7935  0.99871E-001 0.28244      0.17608E-001 0.30010     
    7936  0.98932E-001 0.28053      0.18397E-001 0.29803     
    7937  0.97958E-001 0.27870      0.19321E-001 0.29605     
    7938  0.96955E-001 0.27689      0.20285E-001 0.29407     
    7939  0.95931E-001 0.27503      0.21190E-001 0.29205     
    7940  0.94895E-001 0.27307      0.21977E-001 0.28992     
    7941  0.10321      0.29186      0.17167E-001 0.31005     
    7942  0.10245      0.28965      0.17287E-001 0.30772     
    7943  0.10159      0.28762      0.17808E-001 0.30555     
    7944  0.10067      0.28574      0.18596E-001 0.30352     
    7945  0.99712E-001 0.28394      0.19522E-001 0.30157     
    7946  0.98724E-001 0.28214      0.20489E-001 0.29962     
    7947  0.97712E-001 0.28030      0.21396E-001 0.29761     
    7948  0.96688E-001 0.27835      0.22180E-001 0.29550     
    7949  0.10489      0.29703      0.17386E-001 0.31548     
