NODE UX UY UZ USUM
8213 -0.12812E-001 0.30955 -0.11402E-002 0.30981
8214 -0.12919E-001 0.30934 -0.29943E-002 0.30963
8215 -0.12802E-001 0.30983 -0.44136E-002 0.31012
8216 -0.12442E-001 0.31561 0.70374E-002 0.31593
8217 -0.12379E-001 0.31585 0.38589E-002 0.31611
8218 -0.12549E-001 0.31567 0.11556E-002 0.31592
8219 -0.12763E-001 0.31531 -0.11251E-002 0.31557
8220 -0.12856E-001 0.31515 -0.29923E-002 0.31543
8221 -0.12724E-001 0.31569 -0.44223E-002 0.31598
8222 -0.12450E-001 0.32133 0.71185E-002 0.32165
8223 -0.12358E-001 0.32162 0.39130E-002 0.32188
8224 -0.12505E-001 0.32149 0.11882E-002 0.32173
8225 -0.12698E-001 0.32117 -0.11086E-002 0.32142
8226 -0.12773E-001 0.32106 -0.29887E-002 0.32133
8227 -0.12624E-001 0.32167 -0.44309E-002 0.32195
8228 -0.11758E-001 0.33844 -0.61121E-002 0.33870
8229 -0.11850E-001 0.33216 -0.58957E-002 0.33242
8230 -0.11745E-001 0.33444 -0.61328E-002 0.33470
8231 -0.11739E-001 0.33651 -0.61840E-002 0.33677
8232 -0.12171E-001 0.27963 -0.69542E-002 0.27998
8233 -0.12183E-001 0.28515 -0.69005E-002 0.28549
8234 -0.12185E-001 0.29074 -0.68417E-002 0.29108
8235 -0.12177E-001 0.29641 -0.67772E-002 0.29674
8236 -0.12158E-001 0.30216 -0.67065E-002 0.30247
8237 -0.12128E-001 0.30798 -0.66293E-002 0.30829
8238 -0.12086E-001 0.31389 -0.65450E-002 0.31419
8239 -0.12029E-001 0.31989 -0.64530E-002 0.32018
8240 -0.11957E-001 0.32598 -0.63518E-002 0.32626
8241 -0.11868E-001 0.33217 -0.62393E-002 0.33244
8242 -0.12466E-001 0.27424 -0.60017E-002 0.27459
8243 -0.12308E-001 0.27590 -0.64995E-002 0.27625
8244 -0.12216E-001 0.27771 -0.67806E-002 0.27806
8245 -0.12458E-001 0.27965 -0.59956E-002 0.27999
8246 -0.12305E-001 0.28139 -0.64763E-002 0.28173
8247 -0.12223E-001 0.28323 -0.67428E-002 0.28357
8248 -0.12444E-001 0.28512 -0.59897E-002 0.28546
8249 -0.12293E-001 0.28694 -0.64513E-002 0.28727
8250 -0.12219E-001 0.28881 -0.67016E-002 0.28915
8251 -0.12421E-001 0.29066 -0.59841E-002 0.29099
8252 -0.12273E-001 0.29254 -0.64252E-002 0.29287
8253 -0.12204E-001 0.29446 -0.66567E-002 0.29479
8254 -0.12388E-001 0.29628 -0.59786E-002 0.29660
8255 -0.12241E-001 0.29823 -0.63973E-002 0.29855
8256 -0.12178E-001 0.30019 -0.66077E-002 0.30051
8257 -0.12342E-001 0.30198 -0.59727E-002 0.30229
8258 -0.12198E-001 0.30400 -0.63670E-002 0.30431
8259 -0.12140E-001 0.30600 -0.65539E-002 0.30631
8260 -0.12282E-001 0.30779 -0.59655E-002 0.30809
8261 -0.12141E-001 0.30986 -0.63331E-002 0.31017
8262 -0.12090E-001 0.31190 -0.64947E-002 0.31221
8263 -0.12205E-001 0.31371 -0.59563E-002 0.31400
8264 -0.12070E-001 0.31584 -0.62946E-002 0.31613
8265 -0.12027E-001 0.31791 -0.64292E-002 0.31820
8266 -0.12108E-001 0.31974 -0.59437E-002 0.32003
8267 -0.11982E-001 0.32193 -0.62501E-002 0.32222
8268 -0.11949E-001 0.32401 -0.63563E-002 0.32429
8269 -0.11991E-001 0.32590 -0.59252E-002 0.32617
8270 -0.11874E-001 0.32814 -0.61971E-002 0.32841
8271 -0.11855E-001 0.33022 -0.62751E-002 0.33049
8272 -0.13455E-001 0.35962 -0.35399E-004 0.35988
8273 -0.11771E-001 0.34112 -0.57265E-002 0.34137
8274 -0.11893E-001 0.34391 -0.51631E-002 0.34415
8275 -0.12085E-001 0.34670 -0.44770E-002 0.34694
8276 -0.12325E-001 0.34944 -0.36947E-002 0.34968
8277 -0.12594E-001 0.35211 -0.28386E-002 0.35235
8278 -0.12877E-001 0.35470 -0.19366E-002 0.35494
8279 -0.13164E-001 0.35720 -0.10035E-002 0.35744
8280 -0.13734E-001 0.30307 -0.22066E-002 0.30339
8281 -0.13786E-001 0.30833 -0.20011E-002 0.30865
8282 -0.13819E-001 0.31364 -0.17992E-002 0.31395
8283 -0.13828E-001 0.31902 -0.15963E-002 0.31933
8284 -0.13817E-001 0.32449 -0.13902E-002 0.32479
8285 -0.13790E-001 0.33006 -0.11795E-002 0.33035
8286 -0.13749E-001 0.33573 -0.96347E-003 0.33601
8287 -0.13694E-001 0.34152 -0.74146E-003 0.34179
8288 -0.13626E-001 0.34743 -0.51298E-003 0.34770
8289 -0.13547E-001 0.35346 -0.27772E-003 0.35372
8290 -0.12836E-001 0.30787 -0.45275E-002 0.30818
8291 -0.12611E-001 0.29463 -0.54453E-002 0.29495
8292 -0.12823E-001 0.29729 -0.48294E-002 0.29761
8293 -0.13259E-001 0.35096 -0.12216E-002 0.35121
8294 -0.13341E-001 0.34487 -0.14326E-002 0.34513
8295 -0.13409E-001 0.33890 -0.16411E-002 0.33917
8296 -0.13499E-001 0.30027 -0.29388E-002 0.30059
8297 -0.13467E-001 0.33310 -0.18346E-002 0.33337
8298 -0.13508E-001 0.32738 -0.20300E-002 0.32767
8299 -0.13538E-001 0.32179 -0.22124E-002 0.32208
8300 -0.13552E-001 0.31630 -0.23946E-002 0.31660
8301 -0.13549E-001 0.31089 -0.25729E-002 0.31119
8302 -0.13529E-001 0.30554 -0.27528E-002 0.30586
8303 -0.12188E-001 0.28206 -0.68163E-002 0.28240
8304 -0.11886E-001 0.33471 -0.58536E-002 0.33498
8305 -0.11982E-001 0.32846 -0.59842E-002 0.32873
8306 -0.12058E-001 0.32236 -0.61068E-002 0.32265
8307 -0.12116E-001 0.31638 -0.62219E-002 0.31667
8308 -0.12159E-001 0.31051 -0.63311E-002 0.31081
8309 -0.12186E-001 0.30471 -0.64385E-002 0.30502
8310 -0.12201E-001 0.28759 -0.67326E-002 0.28793
8311 -0.12201E-001 0.29896 -0.65432E-002 0.29928
8312 -0.12206E-001 0.29323 -0.66411E-002 0.29356
8313 -0.12271E-001 0.28449 -0.65238E-002 0.28483
8314 -0.12410E-001 0.28695 -0.61029E-002 0.28729
8315 -0.12589E-001 0.28946 -0.55866E-002 0.28978
8316 -0.12800E-001 0.29214 -0.49840E-002 0.29246
8317 -0.13028E-001 0.29482 -0.43316E-002 0.29514
8318 -0.13264E-001 0.29754 -0.36462E-002 0.29786
8319 -0.12005E-001 0.33741 -0.53061E-002 0.33766
8320 -0.12193E-001 0.34012 -0.46366E-002 0.34037
8321 -0.12427E-001 0.34285 -0.38757E-002 0.34310
8322 -0.12691E-001 0.34559 -0.30364E-002 0.34584
8323 -0.12971E-001 0.34835 -0.21437E-002 0.34860
8324 -0.12287E-001 0.28987 -0.64201E-002 0.29020
8325 -0.12429E-001 0.29221 -0.59794E-002 0.29253
8326 -0.13050E-001 0.29999 -0.41693E-002 0.30031
8327 -0.13286E-001 0.30274 -0.34764E-002 0.30305
8328 -0.13293E-001 0.30805 -0.33230E-002 0.30836
8329 -0.13290E-001 0.31354 -0.31636E-002 0.31384
8330 -0.13266E-001 0.31903 -0.30211E-002 0.31932
8331 -0.13236E-001 0.32463 -0.28540E-002 0.32491
8332 -0.13187E-001 0.33031 -0.26953E-002 0.33058
8333 -0.13128E-001 0.33617 -0.25204E-002 0.33643
8334 -0.13059E-001 0.34222 -0.23259E-002 0.34248
8335 -0.12780E-001 0.33941 -0.32063E-002 0.33967
8336 -0.12519E-001 0.33659 -0.40303E-002 0.33685
8337 -0.12288E-001 0.33378 -0.47855E-002 0.33404
8338 -0.12100E-001 0.33112 -0.54468E-002 0.33139
8339 -0.12177E-001 0.32496 -0.55858E-002 0.32524
8340 -0.12236E-001 0.31896 -0.57194E-002 0.31925
8341 -0.12278E-001 0.31315 -0.58463E-002 0.31345
8342 -0.12300E-001 0.30732 -0.59901E-002 0.30763
8343 -0.12305E-001 0.30146 -0.61436E-002 0.30177
8344 -0.12300E-001 0.29562 -0.62880E-002 0.29595
8345 -0.12445E-001 0.29775 -0.58338E-002 0.29807
8346 -0.12627E-001 0.29996 -0.52933E-002 0.30027
8347 -0.12836E-001 0.30257 -0.46748E-002 0.30288
8348 -0.13060E-001 0.30533 -0.40121E-002 0.30564
8349 -0.13048E-001 0.31091 -0.38790E-002 0.31120
8350 -0.12997E-001 0.31608 -0.38274E-002 0.31637
8351 -0.12955E-001 0.32154 -0.37101E-002 0.32182
8352 -0.12913E-001 0.32740 -0.35411E-002 0.32767
8353 -0.12853E-001 0.33335 -0.33764E-002 0.33361
8354 -0.12593E-001 0.33051 -0.41894E-002 0.33077
8355 -0.12362E-001 0.32768 -0.49349E-002 0.32795
8356 -0.12420E-001 0.32171 -0.50828E-002 0.32199
8357 -0.12464E-001 0.31581 -0.52246E-002 0.31610
8358 -0.12479E-001 0.30993 -0.54054E-002 0.31023
8359 -0.12465E-001 0.30389 -0.56289E-002 0.30420
8360 -0.12638E-001 0.30527 -0.51267E-002 0.30558
8361 -0.12723E-001 0.31244 -0.46721E-002 0.31274
8362 -0.12697E-001 0.31855 -0.45028E-002 0.31883
8363 -0.12654E-001 0.32453 -0.43411E-002 0.32480
8364 -0.14051E-001 0.36447 0.20426E-002 0.36475
8365 -0.13656E-001 0.36127 0.65823E-003 0.36153
8366 -0.13852E-001 0.36289 0.13445E-002 0.36315
8367 -0.14342E-001 0.30911 -0.56508E-003 0.30945
8368 -0.14458E-001 0.31413 -0.35255E-003 0.31446
8369 -0.14461E-001 0.31924 -0.11193E-003 0.31957
8370 -0.14456E-001 0.32446 0.13233E-003 0.32478
8371 -0.14435E-001 0.32979 0.38227E-003 0.33011
8372 -0.14400E-001 0.33525 0.63977E-003 0.33556
8373 -0.14353E-001 0.34083 0.90464E-003 0.34113
8374 -0.14293E-001 0.34655 0.11773E-002 0.34684
8375 -0.14223E-001 0.35239 0.14578E-002 0.35268
8376 -0.14142E-001 0.35837 0.17464E-002 0.35865
8377 -0.13923E-001 0.30505 -0.16893E-002 0.30538
8378 -0.14109E-001 0.30706 -0.11707E-002 0.30739
8379 -0.13988E-001 0.31026 -0.14724E-002 0.31058
8380 -0.14196E-001 0.31220 -0.93851E-003 0.31253
8381 -0.14022E-001 0.31552 -0.12557E-002 0.31584
8382 -0.14227E-001 0.31739 -0.71372E-003 0.31771
8383 -0.14029E-001 0.32085 -0.10371E-002 0.32116
8384 -0.14228E-001 0.32267 -0.48044E-003 0.32298
8385 -0.14017E-001 0.32628 -0.81408E-003 0.32658
8386 -0.14215E-001 0.32805 -0.24117E-003 0.32836
8387 -0.13989E-001 0.33181 -0.58569E-003 0.33211
8388 -0.14186E-001 0.33354 0.44073E-005 0.33384
8389 -0.13947E-001 0.33746 -0.35118E-003 0.33774
8390 -0.14143E-001 0.33916 0.25705E-003 0.33945
8391 -0.13892E-001 0.34322 -0.10996E-003 0.34350
8392 -0.14087E-001 0.34490 0.51714E-003 0.34519
8393 -0.13825E-001 0.34911 0.13842E-003 0.34939
8394 -0.14020E-001 0.35077 0.78499E-003 0.35105
8395 -0.13747E-001 0.35513 0.39440E-003 0.35540
8396 -0.13942E-001 0.35676 0.10608E-002 0.35704
8397 -0.13658E-001 0.45150 0.77077E-002 0.45177
8398 -0.14250E-001 0.37209 0.32804E-002 0.37237
8399 -0.14151E-001 0.37858 0.36393E-002 0.37886
8400 -0.14043E-001 0.38524 0.40079E-002 0.38551
8401 -0.13925E-001 0.39206 0.43859E-002 0.39233
8402 -0.13800E-001 0.39906 0.47738E-002 0.39933
8403 -0.13668E-001 0.40623 0.51703E-002 0.40649
8404 -0.13538E-001 0.41363 0.55805E-002 0.41389
8405 -0.13416E-001 0.42132 0.60072E-002 0.42158
8406 -0.13205E-001 0.42831 0.63899E-002 0.42857
8407 -0.13413E-001 0.43952 0.70214E-002 0.43978
8408 -0.13251E-001 0.44173 0.70326E-002 0.44199
8409 -0.14308E-001 0.37064 0.32625E-002 0.37093
8410 -0.14206E-001 0.37708 0.36044E-002 0.37736
8411 -0.14095E-001 0.38369 0.39559E-002 0.38397
8412 -0.13976E-001 0.39047 0.43165E-002 0.39074
8413 -0.13849E-001 0.39740 0.46858E-002 0.39767
8414 -0.13716E-001 0.40449 0.50631E-002 0.40475
8415 -0.13582E-001 0.41171 0.54487E-002 0.41197
8416 -0.13445E-001 0.41907 0.58394E-002 0.41932
8417 -0.13296E-001 0.42654 0.62364E-002 0.42680
8418 -0.13296E-001 0.43423 0.66765E-002 0.43449
8419 -0.13485E-001 0.43268 0.68632E-002 0.43294
8420 -0.13097E-001 0.43841 0.66006E-002 0.43866
8421 -0.13171E-001 0.43543 0.65095E-002 0.43568
8422 -0.14667E-001 0.36470 0.34933E-002 0.36501
8423 -0.14573E-001 0.37102 0.38045E-002 0.37132
8424 -0.14470E-001 0.37747 0.41226E-002 0.37777
8425 -0.14360E-001 0.38404 0.44476E-002 0.38434
8426 -0.14246E-001 0.39073 0.47794E-002 0.39102
8427 -0.14128E-001 0.39752 0.51177E-002 0.39780
8428 -0.14008E-001 0.40440 0.54620E-002 0.40468
8429 -0.13891E-001 0.41136 0.58107E-002 0.41164
8430 -0.13781E-001 0.41838 0.61618E-002 0.41866
8431 -0.13662E-001 0.42548 0.65117E-002 0.42574
8432 -0.14289E-001 0.36866 0.30131E-002 0.36895
8433 -0.14400E-001 0.36667 0.30699E-002 0.36697
8434 -0.14188E-001 0.37506 0.33398E-002 0.37534
8435 -0.14301E-001 0.37303 0.33843E-002 0.37332
8436 -0.14077E-001 0.38161 0.36754E-002 0.38189
8437 -0.14192E-001 0.37953 0.37069E-002 0.37981
8438 -0.13958E-001 0.38832 0.40197E-002 0.38859
8439 -0.14075E-001 0.38616 0.40374E-002 0.38644
8440 -0.13831E-001 0.39517 0.43724E-002 0.39543
8441 -0.13951E-001 0.39293 0.43757E-002 0.39320
8442 -0.13698E-001 0.40215 0.47334E-002 0.40241
8443 -0.13822E-001 0.39981 0.47213E-002 0.40008
8444 -0.13563E-001 0.40925 0.51017E-002 0.40951
8445 -0.13691E-001 0.40680 0.50737E-002 0.40706
8446 -0.13424E-001 0.41647 0.54777E-002 0.41672
8447 -0.13560E-001 0.41388 0.54326E-002 0.41414
8448 -0.13302E-001 0.42378 0.58666E-002 0.42403
8449 -0.13443E-001 0.42102 0.57933E-002 0.42128
8450 -0.13232E-001 0.43111 0.62405E-002 0.43136
8451 -0.13336E-001 0.42819 0.61530E-002 0.42844
8452 -0.21051E-001 0.41355 0.26272E-001 0.41491
8453 -0.14149E-001 0.42923 0.80503E-002 0.42954
8454 -0.15016E-001 0.42632 0.99337E-002 0.42670
8455 -0.15997E-001 0.42385 0.12402E-001 0.42434
8456 -0.16995E-001 0.42169 0.15180E-001 0.42230
8457 -0.17996E-001 0.41970 0.18112E-001 0.42047
8458 -0.18994E-001 0.41776 0.21014E-001 0.41872
8459 -0.20004E-001 0.41575 0.23758E-001 0.41691
8460 -0.22602E-001 0.34587 0.22353E-001 0.34733
8461 -0.22422E-001 0.35233 0.22725E-001 0.35377
8462 -0.22248E-001 0.35886 0.23100E-001 0.36029
8463 -0.22087E-001 0.36546 0.23481E-001 0.36688
8464 -0.21938E-001 0.37211 0.23866E-001 0.37352
8465 -0.21797E-001 0.37882 0.24257E-001 0.38022
8466 -0.21657E-001 0.38561 0.24651E-001 0.38700
8467 -0.21517E-001 0.39247 0.25050E-001 0.39385
8468 -0.21374E-001 0.39940 0.25452E-001 0.40078
8469 -0.21222E-001 0.40642 0.25858E-001 0.40780
8470 -0.17453E-001 0.36175 0.10714E-001 0.36233
8471 -0.18313E-001 0.36006 0.13180E-001 0.36077
8472 -0.16355E-001 0.40954 0.11752E-001 0.41004
8473 -0.17342E-001 0.40748 0.14533E-001 0.40810
8474 -0.15195E-001 0.36216 0.45306E-002 0.36250
8475 -0.15892E-001 0.35981 0.61063E-002 0.36021
8476 -0.16687E-001 0.35766 0.81038E-002 0.35814
8477 -0.21348E-001 0.34846 0.20199E-001 0.34970
8478 -0.17534E-001 0.35572 0.10412E-001 0.35631
8479 -0.20273E-001 0.35057 0.17876E-001 0.35161
8480 -0.19306E-001 0.35234 0.15406E-001 0.35321
8481 -0.18402E-001 0.35400 0.12879E-001 0.35472
8482 -0.20175E-001 0.40865 0.23383E-001 0.40982
8483 -0.20331E-001 0.40165 0.23000E-001 0.40282
8484 -0.20477E-001 0.39472 0.22614E-001 0.39589
8485 -0.20619E-001 0.38789 0.22250E-001 0.38907
8486 -0.20750E-001 0.38112 0.21885E-001 0.38231
8487 -0.20871E-001 0.37444 0.21526E-001 0.37564
8488 -0.20983E-001 0.36788 0.21177E-001 0.36909
8489 -0.21226E-001 0.35484 0.20540E-001 0.35607
8490 -0.21102E-001 0.36133 0.20854E-001 0.36254
8491 -0.19167E-001 0.41066 0.20669E-001 0.41163
8492 -0.18172E-001 0.41258 0.17776E-001 0.41336
8493 -0.17179E-001 0.41452 0.14846E-001 0.41514
8494 -0.16188E-001 0.41663 0.12065E-001 0.41712
8495 -0.15214E-001 0.41906 0.95935E-002 0.41945
8496 -0.14342E-001 0.42196 0.77016E-002 0.42228
8497 -0.14488E-001 0.41486 0.73579E-002 0.41518
8498 -0.14608E-001 0.40789 0.70192E-002 0.40821
8499 -0.14714E-001 0.40104 0.66781E-002 0.40136
8500 -0.14807E-001 0.39435 0.63257E-002 0.39468
8501 -0.14888E-001 0.38776 0.59557E-002 0.38809
8502 -0.14959E-001 0.38129 0.55732E-002 0.38162
8503 -0.15032E-001 0.37483 0.52002E-002 0.37517
8504 -0.15110E-001 0.36844 0.48493E-002 0.36879
8505 -0.15803E-001 0.36594 0.63926E-002 0.36634
8506 -0.16608E-001 0.36375 0.84087E-002 0.36422
8507 -0.19209E-001 0.35847 0.15709E-001 0.35933
8508 -0.20166E-001 0.35687 0.18193E-001 0.35790
8509 -0.20064E-001 0.36331 0.18477E-001 0.36433
8510 -0.19951E-001 0.36989 0.18731E-001 0.37090
8511 -0.19824E-001 0.37652 0.18962E-001 0.37752
8512 -0.19716E-001 0.38318 0.19280E-001 0.38418
8513 -0.19587E-001 0.38989 0.19577E-001 0.39087
8514 -0.19461E-001 0.39672 0.19936E-001 0.39770
8515 -0.19321E-001 0.40364 0.20301E-001 0.40461
8516 -0.18326E-001 0.40553 0.17426E-001 0.40632
8517 -0.15373E-001 0.41194 0.92621E-002 0.41233
8518 -0.15506E-001 0.40495 0.89406E-002 0.40535
8519 -0.15610E-001 0.39811 0.86046E-002 0.39851
8520 -0.15681E-001 0.39147 0.82205E-002 0.39188
8521 -0.15721E-001 0.38501 0.77819E-002 0.38541
8522 -0.15732E-001 0.37867 0.72818E-002 0.37907
8523 -0.15756E-001 0.37233 0.68096E-002 0.37273
8524 -0.16553E-001 0.36995 0.87825E-002 0.37042
8525 -0.17399E-001 0.36775 0.11071E-001 0.36832
8526 -0.18253E-001 0.36612 0.13525E-001 0.36682
8527 -0.19132E-001 0.36480 0.16030E-001 0.36565
8528 -0.18991E-001 0.37158 0.16176E-001 0.37242
8529 -0.18808E-001 0.37827 0.16195E-001 0.37908
8530 -0.18672E-001 0.38488 0.16368E-001 0.38568
8531 -0.18576E-001 0.39168 0.16722E-001 0.39248
8532 -0.18460E-001 0.39855 0.17069E-001 0.39934
8533 -0.17469E-001 0.40044 0.14169E-001 0.40107
8534 -0.16487E-001 0.40252 0.11417E-001 0.40302
8535 -0.16587E-001 0.39562 0.11057E-001 0.39612
8536 -0.16670E-001 0.38882 0.10699E-001 0.38932
8537 -0.16672E-001 0.38240 0.10164E-001 0.38290
8538 -0.16590E-001 0.37627 0.94170E-002 0.37675
8539 -0.17366E-001 0.37353 0.11455E-001 0.37411
8540 -0.18212E-001 0.37212 0.13902E-001 0.37283
8541 -0.17725E-001 0.37960 0.13041E-001 0.38024
8542 -0.17663E-001 0.38660 0.13450E-001 0.38724
8543 -0.17580E-001 0.39352 0.13828E-001 0.39415
8544 -0.23674E-001 0.40528 0.31928E-001 0.40722
8545 -0.21870E-001 0.41153 0.28081E-001 0.41307
8546 -0.22599E-001 0.40942 0.29648E-001 0.41111
8547 -0.23191E-001 0.40733 0.30915E-001 0.40916
8548 -0.25251E-001 0.33730 0.27409E-001 0.33935
8549 -0.25102E-001 0.34383 0.27876E-001 0.34587
8550 -0.24957E-001 0.35040 0.28333E-001 0.35243
8551 -0.24812E-001 0.35702 0.28786E-001 0.35903
8552 -0.24664E-001 0.36369 0.29238E-001 0.36569
8553 -0.24512E-001 0.37042 0.29688E-001 0.37242
8554 -0.24357E-001 0.37723 0.30137E-001 0.37922
8555 -0.24196E-001 0.38412 0.30584E-001 0.38609
8556 -0.24029E-001 0.39108 0.31030E-001 0.39305
8557 -0.23856E-001 0.39812 0.31475E-001 0.40008
8558 -0.23746E-001 0.34309 0.23984E-001 0.34475
8559 -0.24558E-001 0.34041 0.25380E-001 0.34224
8560 -0.24949E-001 0.33853 0.26497E-001 0.34048
8561 -0.23465E-001 0.34979 0.24397E-001 0.35143
8562 -0.24250E-001 0.34730 0.25823E-001 0.34911
8563 -0.24725E-001 0.34536 0.26953E-001 0.34729
8564 -0.23197E-001 0.35655 0.24797E-001 0.35817
8565 -0.23967E-001 0.35423 0.26243E-001 0.35601
8566 -0.24516E-001 0.35219 0.27393E-001 0.35411
8567 -0.22969E-001 0.36331 0.25194E-001 0.36491
8568 -0.23731E-001 0.36110 0.26658E-001 0.36286
8569 -0.24328E-001 0.35899 0.27828E-001 0.36089
8570 -0.22780E-001 0.37006 0.25592E-001 0.37165
8571 -0.23536E-001 0.36791 0.27073E-001 0.36966
8572 -0.24157E-001 0.36577 0.28264E-001 0.36765
8573 -0.22618E-001 0.37683 0.25995E-001 0.37840
8574 -0.23368E-001 0.37471 0.27491E-001 0.37644
8575 -0.23998E-001 0.37255 0.28700E-001 0.37443
8576 -0.22471E-001 0.38363 0.26401E-001 0.38519
8577 -0.23216E-001 0.38152 0.27912E-001 0.38325
8578 -0.23844E-001 0.37937 0.29137E-001 0.38123
8579 -0.22333E-001 0.39048 0.26812E-001 0.39203
8580 -0.23074E-001 0.38837 0.28336E-001 0.39009
8581 -0.23691E-001 0.38623 0.29575E-001 0.38809
8582 -0.22195E-001 0.39739 0.27226E-001 0.39894
8583 -0.22932E-001 0.39528 0.28764E-001 0.39698
8584 -0.23536E-001 0.39316 0.30015E-001 0.39500
8585 -0.22048E-001 0.40440 0.27648E-001 0.40594
8586 -0.22780E-001 0.40227 0.29199E-001 0.40397
8587 -0.23373E-001 0.40017 0.30459E-001 0.40201
8588 -0.24043E-001 0.39878 0.24733E-001 0.40027
8589 -0.24038E-001 0.40313 0.32666E-001 0.40516
8590 -0.24198E-001 0.40162 0.32930E-001 0.40369
8591 -0.24253E-001 0.40065 0.32690E-001 0.40271
8592 -0.24263E-001 0.40004 0.31848E-001 0.40204
8593 -0.24255E-001 0.39962 0.30350E-001 0.40151
8594 -0.24207E-001 0.39922 0.28108E-001 0.40094
8595 -0.26713E-001 0.33385 0.21594E-001 0.33561
8596 -0.26430E-001 0.33977 0.21890E-001 0.34150
8597 -0.26129E-001 0.34580 0.22195E-001 0.34750
8598 -0.25831E-001 0.35197 0.22507E-001 0.35364
8599 -0.25546E-001 0.35828 0.22825E-001 0.35991
8600 -0.25276E-001 0.36473 0.23147E-001 0.36633
8601 -0.25019E-001 0.37131 0.23471E-001 0.37289
8602 -0.24775E-001 0.37802 0.23795E-001 0.37958
8603 -0.24538E-001 0.38485 0.24117E-001 0.38639
8604 -0.24309E-001 0.39180 0.24432E-001 0.39331
8605 -0.25748E-001 0.33521 0.28180E-001 0.33738
8606 -0.25963E-001 0.33314 0.28499E-001 0.33537
8607 -0.25976E-001 0.33208 0.28365E-001 0.33430
8608 -0.25985E-001 0.33205 0.27688E-001 0.33421
8609 -0.26131E-001 0.33267 0.26429E-001 0.33474
8610 -0.26413E-001 0.33340 0.24514E-001 0.33534
8611 -0.25560E-001 0.34178 0.28639E-001 0.34393
8612 -0.25787E-001 0.33990 0.28949E-001 0.34211
8613 -0.25835E-001 0.33881 0.28806E-001 0.34102
8614 -0.25857E-001 0.33860 0.28112E-001 0.34075
8615 -0.25979E-001 0.33898 0.26824E-001 0.34103
8616 -0.26204E-001 0.33948 0.24868E-001 0.34140
8617 -0.25396E-001 0.34830 0.29089E-001 0.35044
8618 -0.25616E-001 0.34657 0.29392E-001 0.34875
8619 -0.25682E-001 0.34551 0.29239E-001 0.34770
8620 -0.25712E-001 0.34519 0.28529E-001 0.34732
8621 -0.25809E-001 0.34536 0.27217E-001 0.34739
8622 -0.25980E-001 0.34567 0.25226E-001 0.34757
8623 -0.25241E-001 0.35484 0.29540E-001 0.35696
8624 -0.25449E-001 0.35318 0.29835E-001 0.35535
8625 -0.25519E-001 0.35217 0.29671E-001 0.35434
8626 -0.25551E-001 0.35179 0.28946E-001 0.35390
8627 -0.25628E-001 0.35183 0.27611E-001 0.35384
8628 -0.25753E-001 0.35198 0.25586E-001 0.35385
8629 -0.25085E-001 0.36145 0.29990E-001 0.36356
8630 -0.25282E-001 0.35984 0.30280E-001 0.36200
8631 -0.25351E-001 0.35886 0.30103E-001 0.36101
8632 -0.25382E-001 0.35844 0.29362E-001 0.36054
8633 -0.25442E-001 0.35838 0.28005E-001 0.36038
8634 -0.25530E-001 0.35841 0.25950E-001 0.36026
8635 -0.24924E-001 0.36817 0.30440E-001 0.37027
8636 -0.25113E-001 0.36658 0.30725E-001 0.36872
8637 -0.25180E-001 0.36562 0.30536E-001 0.36775
8638 -0.25208E-001 0.36517 0.29778E-001 0.36725
8639 -0.25255E-001 0.36503 0.28398E-001 0.36701
8640 -0.25312E-001 0.36496 0.26313E-001 0.36678
8641 -0.24758E-001 0.37499 0.30888E-001 0.37708
8642 -0.24941E-001 0.37342 0.31168E-001 0.37555
8643 -0.25006E-001 0.37245 0.30968E-001 0.37457
8644 -0.25030E-001 0.37197 0.30193E-001 0.37404
8645 -0.25066E-001 0.37178 0.28790E-001 0.37373
8646 -0.25099E-001 0.37162 0.26677E-001 0.37343
8647 -0.24586E-001 0.38191 0.31335E-001 0.38398
8648 -0.24764E-001 0.38035 0.31610E-001 0.38246
8649 -0.24827E-001 0.37938 0.31399E-001 0.38148
8650 -0.24848E-001 0.37886 0.30606E-001 0.38091
8651 -0.24874E-001 0.37861 0.29181E-001 0.38055
8652 -0.24886E-001 0.37839 0.27038E-001 0.38017
8653 -0.24408E-001 0.38890 0.31779E-001 0.39096
8654 -0.24582E-001 0.38736 0.32050E-001 0.38946
8655 -0.24643E-001 0.38638 0.31829E-001 0.38847
8656 -0.24660E-001 0.38583 0.31020E-001 0.38786
8657 -0.24676E-001 0.38553 0.29570E-001 0.38745
8658 -0.24672E-001 0.38526 0.27397E-001 0.38702
8659 -0.24226E-001 0.39598 0.32222E-001 0.39802
8660 -0.24394E-001 0.39444 0.32489E-001 0.39653
8661 -0.24451E-001 0.39346 0.32258E-001 0.39554
8662 -0.24465E-001 0.39288 0.31433E-001 0.39490
8663 -0.24469E-001 0.39252 0.29960E-001 0.39443
8664 -0.24448E-001 0.39221 0.27753E-001 0.39395
8665 -0.17339E-001 0.39431 0.18540E-001 0.39513
8666 -0.22384E-001 0.39668 0.22023E-001 0.39792
8667 -0.19504E-001 0.32906 0.16334E-001 0.33004
8668 -0.19397E-001 0.33509 0.16528E-001 0.33606
8669 -0.19264E-001 0.34123 0.16728E-001 0.34219
8670 -0.19102E-001 0.34749 0.16934E-001 0.34842
8671 -0.18915E-001 0.35385 0.17148E-001 0.35477
8672 -0.18701E-001 0.36033 0.17366E-001 0.36124
