Station 1
	16954.0 0.33244225 -0.916952875 17.88 
	5089.0 1.74311874297 -0.709307969426 17.88 
	4769.0 -2.69926 0.299366 17.88 
	4780.0 -2.59849 0.289871 17.88 
	4835.0 -0.448341398821 -0.833318466884 17.88 
	5110.0 1.75528 -0.255074 17.88 
	4791.0 -2.20453 0.208993 17.88 
	5111.0 1.80251091141 -0.404124755661 17.88 
	4792.0 -2.46529160894 0.272420241394 17.88 
	4793.0 -2.33341999317 0.246834389922 17.88 
	5220.0 -0.00730177 0.521147 17.88 
	5221.0 0.445184294491 0.479929754522 17.88 
	5222.0 0.294920159623 0.499458056413 17.88 
	5223.0 0.144005447983 0.512937968766 17.88 
	5273.0 -1.78149034468 0.407105012596 17.88 
	5274.0 -1.97805910755 0.385744516051 17.88 
	5137.0 1.09743783927 0.299751603284 17.88 
	17037.0 -0.17910566375 -0.377776125 17.88 
	17035.0 -0.24782722125 -0.737345375 17.88 
	17036.0 -0.2134664425 -0.55756075 17.88 
	5007.0 1.5041776287 -0.944289060615 17.88 
	17038.0 -0.144744885 -0.1979915 17.88 
	17039.0 -0.11038410625 -0.018206875 17.88 
	17040.0 -0.0760233275 0.16157775 17.88 
	17041.0 -0.04166254875 0.341362375 17.88 
	4831.0 -1.07793334321 -0.436732626344 17.88 
	4830.0 -1.23145185445 -0.331518313636 17.88 
	5390.0 -2.59265 0.320414 17.88 
	5391.0 -2.31410843982 0.350871076577 17.88 
	5392.0 -2.45359058827 0.337426115466 17.88 
	4829.0 -1.38573486353 -0.227430353319 17.88 
	4959.0 0.146603273561 -1.0767605119 17.88 
	5000.0 1.64455 -0.834439 17.88 
	5001.0 0.471236348533 -1.14111842435 17.88 
	5006.0 1.34659299325 -1.02781954055 17.88 
	5002.0 0.649229958435 -1.15425125297 17.88 
	4958.0 0.000536442396472 -1.03237059287 17.88 
	5005.0 1.17869787457 -1.08815262755 17.88 
	4828.0 -1.54161611129 -0.125753880329 17.88 
	5004.0 1.00479247027 -1.1281349928 17.88 
	5003.0 0.827637538102 -1.14976810764 17.88 


Station 8
	17271.0 0.48051725 -0.09814125 21.98 
	17269.0 0.4206495 -0.4524775 21.98 
	17270.0 0.450583375 -0.275309375 21.98 
	17268.0 0.390715625 -0.629645625 21.98 
	17272.0 0.510451125 0.079026875 21.98 
	17348.0 -0.0897219428571 0.132823 21.98 
	17344.0 -0.212027314286 -0.591057 21.98 
	17345.0 -0.181450971429 -0.410087 21.98 
	17346.0 -0.150874628571 -0.229117 21.98 
	17347.0 -0.120298285714 -0.048147 21.98 
	17266.0 0.330847875 -0.983981875 21.98 
	17343.0 -0.242603657143 -0.772027 21.98 
	17267.0 0.36078175 -0.80681375 21.98 
	6523.0 -1.87703350043 0.194860853643 21.98 
	6397.0 0.905010014296 0.165708942948 21.98 
	6396.0 1.08014914934 0.0974528034298 21.98 
	6514.0 -0.241437170305 0.316106552711 21.98 
	6398.0 0.724583080463 0.218446770787 21.98 
	6469.0 -0.0591456 0.313793 21.98 
	6271.0 1.57744 -0.849232 21.98 
	6110.0 -1.40456512444 -0.286758109104 21.98 
	6111.0 -1.24327674927 -0.382618842165 21.98 
	6112.0 -1.08335262783 -0.480741690472 21.98 
	6113.0 -0.923881555646 -0.579600590813 21.98 
	6114.0 -0.763923019614 -0.677667688107 21.98 
	6230.0 0.152446776828 -1.12386778603 21.98 
	6115.0 -0.60282056274 -0.773841493405 21.98 
	6634.0 -2.47216 0.129187 21.98 
	6395.0 1.24781279505 0.0124678746109 21.98 
	6522.0 -1.69574688879 0.214175074588 21.98 
	6520.0 -1.33298347233 0.250961636449 21.98 
	6519.0 -1.15144308612 0.267718177759 21.98 
	6116.0 -0.439595172901 -0.866354002723 21.98 
	6227.0 0.300914 -1.16115 21.98 
	6470.0 0.391583897606 0.280035406607 21.98 
